Price,Area,Elevator,Year,Rooms,Floor,Region,Name
415035.0,40.1,0,2026,1,parter,Wrotków,Active City | mieszkanie 1-pok. | B2_0_48
440000.0,40.55,1,2024,2,1 piętro,Wrotków,Dwa Pokoje Blisko Zalewu Miejsce Postojowe
693000.0,53.4,0,2011,3,3 piętro,Śródmieście,Atrakcyjne mieszkanie okolice Nadbystrzyckiej
729000.0,61.88,0,,2,4 piętro,Stare Miasto,Wysoki standard z widokiem na Plac Litewski
459000.0,48.0,0,1987,3,4 piętro,Czuby Północne,3 Pokoje Na Czubach
529000.0,55.4,0,1959,2,parter,Rury,"Mieszkanie 55,4m2 na Lsm"
619000.0,49.2,1,2024,3,parter,Wrotków,"Lublin, Wrotków, 3 pokoje, wykończone"
511106.0,62.33,1,2025,3,4 piętro,Dziesiąta,Aprtamenty Wyścigowa | apartament 3-pok. | B1.M68
617875.0,49.43,0,2026,2,3 piętro,Sławin,PRZEDSPRZEDAŻ - Nowa inwestycja na Botaniku
560000.0,61.0,0,1972,4,4 piętro,Konstantynów,"Rodzinne 4 pokoje+kuchnia, zielony LSM"
499999.0,60.8,1,1993,3,parter,Kalinowszczyzna,3 lub 4 pokoje ! Ul. Tumidajskiego ! Okazja !
530176.0,48.64,1,2024,3,1 piętro,Wrotków,20 mieszkań Gotowych Na Juz ! 3 i 4 pokoje
467875.0,47.5,0,2026,2,1 piętro,Wrotków,Active City | mieszkanie 2-pok. | B3_1_33
645000.0,55.1,1,2023,3,6 piętro,Kośminek,"*** Nowe, Wykończone 3 Pokoje - Blisko Centrum ***"
725000.0,71.9,1,2014,3,3 piętro,Węglin Południowy,"Nowoczesne przestronne mieszkanie, Węglin Płd."
585000.0,45.14,1,2024,2,5 piętro,Dziesiąta,Nowe 2 Pokojowe Z Balkonem Przy Wyścigowej
431200.0,39.2,1,2025,2,1 piętro,Czechów Północny,Mieszkanie 2 Pokojowe Czechów Górny
560000.0,53.0,0,1965,2,3 piętro,Śródmieście,2 Pok. 53 m2 obok Uniwersytetu Medycznego wys. sta
358000.0,32.3,0,1974,2,4 piętro,Kalinowszczyzna,2 pokoje 32.30 m2 do wejścia. Kalinowszczyzna.
536000.0,47.04,1,2024,2,parter,Czechów Północny,"Nowe 2-pokojowe 47m2 Koncertowa, Czechów bez Pcc"
699000.0,55.3,1,2023,2,6 piętro,Śródmieście,2 Pokoje Deweloperskie Miejsce W Garażu Podziemnym
520000.0,43.1,0,2025,2,2 piętro,Czechów Północny,2 pokojowe mieszkanie Koncertowa
620031.6,59.39,1,2026,4,6 piętro,Ponikwoda,Mieszkanie 4 Pokojowe Bazylianówka Promocja
928525.0,142.85,0,2000,6,parter,Rury,"6 pokoi - 142,85 m2 - 2 wejścia - Ul. Kredowa"
507000.0,40.19,1,2024,2,parter,Węglin Południowy,"***2 pokoje, Czuby, stan deweloperski***"
636985.0,55.39,0,2026,3,parter,Sławin,"Apartamenty Poligonowa Etap 4, M48"
600480.0,66.72,0,2026,3,3 piętro,Sławin,PRZEDSPRZEDAŻ - Nowa inwestycja na Botaniku
633380.0,57.58,1,2025,3,2 piętro,Konstantynów,Wojciechowska Square | mieszkanie 120
670000.0,80.0,0,1996,4,2 piętro,Sławin,"Mieszkanie pod inwestycję, Sławinek 4 pokoje"
390226.0,33.07,0,2024,1,5 piętro,Wrotków,Mieszkanie na sprzedaż w Lublin
666036.0,61.67,0,2024,3,5 piętro,Wrotków,Mieszkanie na sprzedaż w Lublin
629000.0,51.66,1,2021,3,1 piętro,Sławin,Trzypokojowe mieszkanie/52 m2/ Kameralny Sławin
581590.0,61.22,0,2023,3,1 piętro,Dziesiąta,Przestronne mieszkanie przy ul. Wyścigowej
430000.0,60.4,0,1968,4,2 piętro,Kalinowszczyzna,"Kalinowszczyzna – 4 Pokoje, Spokojna Okolica"
577920.0,72.24,1,2024,2,2 piętro,Śródmieście,"Mieszkanie, 72,24 m², Lublin"
515790.0,52.1,0,,1,2 piętro,Śródmieście,"Mieszkanie, 52,10 m², Lublin"
1296000.0,96.0,1,2022,3,3 piętro,Śródmieście,"Mieszkanie, 96 m², Lublin"
582528.0,52.48,1,2025,3,5 piętro,Konstantynów,Wojciechowska Square | mieszkanie 35
588967.0,53.59,1,2024,3,parter,Ponikwoda,Mieszkanie trzypokojowe z garażem.
502129.0,51.29,0,,3,parter,Czechów Północny,Koncertowe Wzgórze | mieszkanie 3-pok. | B2_23
389268.0,39.32,0,,2,2 piętro,Wrotków,Diamentowe Tarasy | atrakcyjne mieszkanie D/M24
559000.0,49.62,1,2026,3,3 piętro,Czechów Południowy,3 pokoje Koło Uniwersytetu Medycznego
410756.0,35.41,1,2025,2,1 piętro,Wrotków,Mieszkanie 2 pokoje Wrotków 0% PCC 2025r
760000.0,75.33,1,2010,3,6 piętro,Bronowice,Komfortowe 3pokojowe mieszkanie do wprowadzenia
680500.0,56.72,1,2013,2,1 piętro,Rury,"Komfortowy apartament 2-pok z garażem, Lublin"
771291.0,59.79,1,2024,2,7 piętro,Śródmieście,Wieniawska 11 – Luksusowe Mieszkania W Centrum
599000.0,48.51,0,2016,2,parter,Dziesiąta,Mieszkanie 2-pokojowe do wejścia Nowy Świat
632225.0,66.55,1,2024,3,1 piętro,Zemborzyce,3 pokojowe mieszkanie w nowym bloku
650000.0,50.0,0,2011,2,parter,Śródmieście,50 m2 w ścisłym centrum - super inwestycyjnie
435878.3,35.86,1,2024,2,1 piętro,Ponikwoda,Mieszkanie na sprzedaż Bez prowizji i podatku PCC.
459000.0,48.0,0,1969,3,4 piętro,Rury,"Trzy oddzielne pokoje, idealna inwestycja"
547786.8,52.47,1,2026,3,parter,Ponikwoda,Mieszkanie 3 Pokojowe Promocja Negocjuj
950000.0,67.0,1,2018,3,4 piętro,Czechów Południowy,Apartament 67 m2 w Śródmieściu
489000.0,30.92,1,2024,2,4 piętro,Czechów Południowy,Mieszkanie 2 Pokojowe Chodźki Czechów Bez Pcc
513726.0,54.71,0,,3,2 piętro,Czechów Północny,Koncertowe Wzgórze | mieszkanie 3-pok. | B2_39
403920.0,40.8,0,,2,2 piętro,Wrotków,Diamentowe Tarasy | nowe mieszkanie D/M20
554578.06,49.64,1,2024,3,parter,Wrotków,Ostatnie 4 mieszkania z Ogródkiem ! Gotowe
536171.0,49.19,1,2024,3,4 piętro,Wrotków,Ostatnie wolne mieszkania ! Czerwiec Klucze
446608.0,43.36,1,2025,2,parter,Ponikwoda,120 mieszkań ! wszystkie możliwe metraże ! Okazja
686755.0,72.29,1,2025,4,3 piętro,Ponikwoda,120 mieszkań ! wszystkie możliwe metraże ! Okazja
499000.0,47.0,0,1987,2,4 piętro,Czuby Północne,Rezewacja ! 47 M2 Czuby Ul. Kawaleryjska
933790.0,50.86,0,2023,2,2 piętro,Szerokie,Niepowtarzalne I Luksusowe I Nałęczowska 177
478905.0,45.61,1,,2,parter,Ponikwoda,Osiedle Narcyzowe | mieszkanie 2-pok. N6_2
659000.0,65.19,1,2010,3,parter,Sławin,3 Pokojowe Mieszkanie W Prestiżowej Lokalizacji
315000.0,48.9,0,1930,2,1 piętro,Bronowice,2 Pokoje Na 1 Piętrze - Do Zamieszkania !
493557.38,41.43,1,,2,1 piętro,Ponikwoda,2 pokojowe mieszkanie w doskonałej lokalizacji
599000.0,56.0,0,2010,2,1 piętro,Czechów Południowy,"Mieszkanie, Czechów, ul. Mackiewicza, 3 pok, 56m2"
699000.0,58.29,1,2024,3,5 piętro,Felin,"Nowe 3-Pokoje 58,29M2 Królowej Jadwigi Felin"
499000.0,62.0,0,1982,3,parter,Sławin,3 pokoje/62m/parter z tarasem/Sławinek!
721656.0,66.82,0,2004,3,1 piętro,Sławin,Trzy pokoje Botanik
384714.0,38.86,0,,2,3 piętro,Wrotków,Diamentowe Tarasy | ustawne mieszkanie D/M36
510000.0,54.0,1,1970,3,8 piętro,Wieniawa,54 m2 - 3 pokoje - Aleje Racławickie.
598953.0,79.5,0,1983,4,4 piętro,Czechów Południowy,"Mieszkanie 4 pokoje, os. Karłowicza 79,5 m2"
689000.0,62.5,1,1983,3,7 piętro,Czuby Północne,"***3 pokoje , mieszkanie z widokiem***"
630000.0,63.33,0,1990,3,parter,Czuby Północne,"Mieszkanie 3-pokojowe w Lublinie, Czuby"
649000.0,47.25,1,2017,2,3 piętro,Węglin Południowy,*Eleganckie i kameralne* niezamieszkałe*m.parking.
589000.0,48.04,1,2018,2,1 piętro,Śródmieście,"Śródmieście, 2 pokoje w nowym budownictwie."
849000.0,61.27,1,2022,3,parter,Węglin Południowy,Mieszkanie Z Dużym Tarasem-Ogrodem Wysoki Standard
757125.0,60.0,0,2026,3,5 piętro,Sławin,Zielone Tarasy Botanik ** PRZEDSPRZEDAŻ
549000.0,61.23,0,1991,3,4 piętro,Wrotków,"Mieszkanie trzypokojowe, widok na las, bb centrum"
536000.0,44.69,0,2000,2,2 piętro,Czechów Południowy,"44,69 m2 - blisko Uniwersytet Medyczny - 2 piętro."
564830.0,50.92,0,2026,3,2 piętro,Ponikwoda,Nowa Inwestycja 3 Pokoje Rabaty
380000.0,45.9,0,1975,3,4 piętro,Tatary,Mieszkanie w Lublinie przy ulicy Hutniczej 14
494636.0,39.89,1,2025,2,2 piętro,Konstantynów,Wojciechowska Square | mieszkanie 14
869000.0,79.21,0,2013,4,3 piętro,Wrotków,Mieszkanie Lublin Wrotków ul.Słomkowskiego 4pokoje
484604.34,42.06,0,2026,2,parter,Wieniawa,2 pokojowe mieszkanie w doskonałej lokalizacji
420000.0,25.5,1,,2,1 piętro,Stare Miasto,"Mieszkanie, 25,50 m², Lublin"
733000.0,66.65,1,1990,3,4 piętro,Wieniawa,"Lublin, aleje Racławickie"
362340.0,29.7,1,2026,1,parter,Sławin,"29,70 M2 - Zielone Tarasy Botanik ** Przedsprzedaż"
520352.0,46.46,0,2026,2,4 piętro,Sławin,PRZEDSPRZEDAŻ - Nowa inwestycja na Botaniku
469000.0,37.5,0,1962,2,4 piętro,Śródmieście,"2 Pokoje 37,5 m2 Niecała Centrum Lublina"
717000.0,56.42,1,2024,3,1 piętro,Stare Miasto,"Nowe, wykończone, 1p, 3 pokoje, 2 balkony, Węglin."
420000.0,49.0,0,1975,3,4 piętro,Dziesiąta,"Dziesiąta, ul. Zbigniewa Herberta, 49 m2, 3 pok."
654940.0,59.54,1,2025,3,2 piętro,Konstantynów,Wojciechowska Square | mieszkanie 12
485000.0,35.0,1,2023,2,1 piętro,Czechów Południowy,"Do wejścia 2 pokoje, Koncertowa Dolina"
2150000.0,130.0,1,2013,4,10+ piętro,Czechów Południowy,Prawdziwy Penthouse Centrum Widok na całe Miasto
557271.0,56.29,1,2024,1,3 piętro,Śródmieście,"Mieszkanie, 56,29 m², Lublin"
449673.0,43.7,0,,2,parter,Czechów Północny,Koncertowe Wzgórze | mieszkanie 2-pok. | B1_3
448000.0,48.5,0,1970,3,3 piętro,Rury,"Mieszkanie trzypokojowe do zamieszkania, Lsm"
595828.8,57.96,1,2026,4,2 piętro,Ponikwoda,Mieszkanie 4 Pokojowe Bazylianówka Negocjuj
451981.6,37.54,1,2026,2,2 piętro,Ponikwoda,2 Pokoje W Cenie Negocjuj
559000.0,66.0,0,1987,3,,Czuby Północne,Mieszkanie dla rodziny w świetnej lokalizacji
762082.0,84.77,0,,4,4 piętro,Wrotków,Diamentowe Tarasy | urocze mieszkanie D/M44
270000.0,49.0,0,,2,parter,Dziesiąta,Mieszkanie w kaminiecy przy ulicy Dziesiątej
399000.0,37.14,0,1930,1,parter,Śródmieście,"Mieszkanie, 37,14 m², Lublin"
445000.0,39.0,1,1978,2,parter,Rury,Funkcjonalne Mieszkanie 39M2 Przy Ul. M. Brzeskiej
360804.0,33.1,1,2026,2,2 piętro,Ponikwoda,Narcyzowe Wzgórza II | mieszkanie 2-pok. | D_55
289000.0,26.0,1,1978,1,8 piętro,Czechów Północny,"Kawalerka na Czechowie, atrakcyjna lokalizacja"
320000.0,27.0,1,,1,parter,Kalinowszczyzna,Kawalerka 27 m2 parter. Centrum. Ulica Podzamcze.
379000.0,36.25,0,2006,1,parter,Śródmieście,Mieszkanie na sprzedaż-Śródmieście os. B. Prusa.
392806.0,39.32,0,,2,parter,Wrotków,Diamentowe Tarasy | atrakcyjne mieszkanie D/M06
569000.0,61.5,0,1976,4,4 piętro,Czechów Południowy,4 pokoje z pełnym wyposażeniem-idealne na wynajem
370000.0,28.0,0,1950,1,1 piętro,Stare Miasto,Centrum miasteczko akademickie kawalerka 1 p
472062.0,43.75,0,,2,parter,Czechów Północny,Koncertowe Wzgórze | mieszkanie 2-pok. | B1_52
473388.0,38.3,1,2026,2,parter,Ponikwoda,Grudniowa Promocja!
599000.0,32.68,1,2024,1,parter,Śródmieście,*** Kawalerka Centrum Wysoki Standard ***
485000.0,62.5,0,1998,3,4 piętro,Czuby Południowe,Przestronne trzypokojowe mieszkanie blisko wąwozu
539000.0,52.0,1,1968,4,parter,Rury,"Cztery pokoje, dwa balkony, blisko Uczelni"
631300.0,63.13,0,2024,3,3 piętro,Sławin,"Trzypokojowe Mieszkanie 63,13 M2 Nałęczowska"
598500.0,85.5,0,,6,4 piętro,Kalinowszczyzna,Przestronne 4 Pokojowe Mieszkanie Ul. Daszyńskiego
355000.0,47.4,0,1965,2,1 piętro,Tatary,"2 przestronne pokoje blisko Wsei, Tatary"
343684.0,32.12,1,2025,1,1 piętro,Ponikwoda,"Mieszkanie Na Ponikwodzie O Pow. 32,12 M2"
570000.0,48.2,1,2025,2,1 piętro,Czechów Północny,"Lublin Czechów 2pokoje, 2025"
980000.0,93.0,0,1930,3,3 piętro,Stare Miasto,Na sprzedaż 3 pokoje 93m2 w kamienicy- ogrzewanie
695000.0,72.76,0,1990,4,parter,Czechów Południowy,"Lublin ul. Rogowskiego 72,76mkw 4 pokoje parter"
469737.0,40.08,1,2026,2,2 piętro,Ponikwoda,Grudniowa Promocja!
596275.0,59.39,1,2026,4,parter,Ponikwoda,Grudniowa Promocja!
595828.0,57.96,1,2026,4,2 piętro,Ponikwoda,Grudniowa Promocja!
481580.0,48.4,0,2026,2,parter,Wrotków,Active City | mieszkanie 2-pok. | B2_0_29
476431.0,49.68,0,,3,2 piętro,Czechów Północny,Koncertowe Wzgórze | mieszkanie 3-pok. | B2_11
439260.0,43.97,0,,2,5 piętro,Wrotków,Diamentowe Tarasy | przytulne mieszkanie C/M76
475000.0,44.1,0,1934,2,1 piętro,Śródmieście,"Inwestycyjne dwa pokoje, Śródmieście"
498500.0,62.31,0,1967,3,4 piętro,Śródmieście,"Mieszkanie 3-pokojowe, 62,31 m2, Śródmieście"
730000.0,81.84,0,1938,3,2 piętro,Śródmieście,3 Pokoje -Mieszkanie/Lokal- Ul. Chopina-Centrum
375000.0,43.0,0,1920,2,parter,Dziesiąta,"Przestronne 2 pokoje, Dziesiąta"
405090.0,38.58,1,,2,3 piętro,Ponikwoda,Osiedle Narcyzowe | mieszkanie 2-pok. N4_65
530000.0,44.8,1,2023,2,3 piętro,Węglin Południowy,Nowoczesne mieszkanie w Lublinie ul. Jantarowa
550000.0,47.0,1,2023,2,6 piętro,Węglin Południowy,Nowoczesne mieszkanie w Lublinie ul. Jantarowa
599000.0,56.44,1,2024,3,parter,Węglin Południowy,3 pok. 56 mkw - stan dew. - Węglinek.
445000.0,56.6,0,1964,3,2 piętro,Tatary,Mieszkanie na sprzedaż
592994.0,55.42,1,2025,3,parter,Dziesiąta,Nowe 3Pokojowe Z Ogródkiem Dziesiąta
507603.0,45.73,1,2025,2,2 piętro,Dziesiąta,Nowe Mieszkanie 2Pokojowe Dziesiąta
623492.0,58.82,1,2025,3,3 piętro,Wrotków,Nowe Mieszkanie 3Pokojowe Blisko Zalewu
528220.0,53.9,1,2025,3,1 piętro,Ponikwoda,Nowy Etap W Sprzedaży! Mieszkania Ponikwoda
410640.0,35.4,0,2025,2,2 piętro,Wrotków,Nowe Mieszkanie 2Pokojowe Blisko Zalewu
1100000.0,115.66,0,2024,4,parter,Sławin,Nowe mieszkanie na Sławinie
657000.0,82.15,0,1910,3,3 piętro,Śródmieście,"Niecała, 82 m2, 3 pokoje, 3 piętro, od zaraz"
940000.0,93.69,0,2024,5,1 piętro,Sławin,"Mieszkanie 93 m2, w stanie deweloperskim, Sławin"
379785.0,36.17,0,2025,2,1 piętro,Ponikwoda,"Mieszkanie, 2 pokoje, 36,17 m², Lublin"
930000.0,92.21,0,2024,4,1 piętro,Sławin,Mieszkanie w stanie deweloperskim na Sławinie
819900.0,96.36,0,2002,4,3 piętro,Czechów Południowy,"4 Pokoje, Blisko Um, Czechów"
980000.0,95.0,0,1930,3,3 piętro,Śródmieście,Wyjątkowe mieszkanie w kamienicy w ścisłym Centrum
927000.0,51.5,0,,2,2 piętro,Śródmieście,"Mieszkanie, 51,50 m², Lublin"
319000.0,31.4,0,1904,1,parter,Śródmieście,Lokal w centrum miasta! Kamienica z 1904!
621965.0,65.47,1,2025,3,parter,Ponikwoda,120 mieszkań ! wszystkie możliwe metraże ! Okazja
528220.0,53.9,1,2025,3,3 piętro,Ponikwoda,120 mieszkań ! wszystkie możliwe metraże ! Okazja
415280.0,35.8,0,2026,2,3 piętro,Sławin,** Przedsprzedaż ** Nowa Inwestycja Na Botaniku
1306708.0,77.32,1,2024,3,4 piętro,Śródmieście,Gotowe Mieszkania W Nowoczesnej Kamienicy
1060433.0,71.17,0,2024,3,3 piętro,Śródmieście,Gotowe Mieszkania W Nowoczesnej Kamienicy
592110.0,45.9,1,2024,2,3 piętro,Śródmieście,Gotowe 2 Pokojowe Centrum Promocja
681377.0,45.73,0,2024,2,3 piętro,Śródmieście,Gotowe Mieszkania W Nowoczesnej Kamienicy
2347058.0,145.78,1,2024,4,7 piętro,Śródmieście,Apartament Z Pięknym Widokiem Na Ogród Saski
1114908.0,70.12,1,2024,3,6 piętro,Śródmieście,Mieszkanie W Centrum Lublina Z Loggią Rabaty
399000.0,31.87,0,,1,4 piętro,Śródmieście,"1 pokojowe 31,87m2 ul. Cicha! Śródmieście."
879999.0,75.89,1,2024,3,7 piętro,Czuby Północne,76m2 w stanie deweloperskim na ul. Jutrzenki!
431250.0,37.5,0,2026,2,3 piętro,Sławin,PRZEDSPRZEDAŻ - Nowa inwestycja na Botaniku
762082.0,84.77,0,,4,5 piętro,Wrotków,Diamentowe Tarasy | ustawne mieszkanie D/M53
506933.0,36.47,0,2024,2,3 piętro,Czechów Południowy,2 Pokojowe Mieszkania Na Chodźki
638900.0,63.89,0,2025,3,3 piętro,Szerokie,"Mieszkanie, stan deweloperski, ul. Nałęczowska"
680922.0,68.78,0,2025,3,3 piętro,Szerokie,"Mieszkanie 3 pokoje, stan deweloperski, Lublin"
373170.0,35.54,1,2025,2,2 piętro,Ponikwoda,Nowa Inwestycja przy ul. Narcyzowej
790000.0,79.05,0,2025,4,parter,Czechów Południowy,Mieszkanie w okolicy ul. Koncertowej/Dereckiego
575000.0,60.0,0,1985,3,2 piętro,Czechów Północny,"60 M2, 3 Pokoje Mieszkanie Na Czechowie"
369000.0,43.36,0,1920,2,parter,Dziesiąta,Dwa Pokoje Parter Dziesiąta
387774.0,30.06,0,2026,2,3 piętro,Sławin,PRZEDSPRZEDAŻ - Nowa inwestycja na Botaniku
498108.0,40.17,1,2025,2,2 piętro,Konstantynów,Wojciechowska Square | mieszkanie 7
650000.0,65.0,0,1983,3,1 piętro,Stare Miasto,3 funkcjonalne pokoje do wejścia- Czechów
599999.0,72.76,0,1993,4,1 piętro,Stare Miasto,"4 pokoje 72,76m2 Czechów - 1 piętro."
770000.0,78.85,0,2025,4,1 piętro,Czechów Południowy,Mieszkanie w okolicy ul. Koncertowej/Dereckiego
635256.0,58.82,1,2024,3,1 piętro,Wrotków,3 pokojowe mieszkanie nad Zalewem Zemborzyckiem
519000.0,59.7,0,,3,2 piętro,Stare Miasto,Mieszkanie 3-pokojowe w Centrum
490000.0,56.8,1,2000,2,4 piętro,Czechów Południowy,Mieszkanie z kominkiem w bloku z windą i garażem!
459750.0,36.78,0,2026,2,2 piętro,Sławin,"Apartamenty Poligonowa Etap 4, M34"
579045.0,62.33,0,,4,2 piętro,Wrotków,Diamentowe Tarasy | przytulne mieszkanie C/M46
841100.0,64.7,1,2024,3,1 piętro,Węglin Południowy,"Lublin, Czuby-Węglinek ul. Jemiołuszki"
719000.0,70.0,0,1990,3,3 piętro,Czuby Północne,"3-Pokojowe Ładne, Ciche Mieszkanie Ul. Herbowa"
749000.0,71.94,0,1997,4,2 piętro,Czechów Południowy,"Mieszkanie z 27m2 tarasem, niedaleko Centrum"
368280.0,29.7,0,2026,2,parter,Sławin,Zielone Tarasy Botanik ** PRZEDSPRZEDAŻ
679000.0,50.0,1,2011,2,parter,Śródmieście,2 Pokoje *** Centrum***
336150.0,44.82,0,1960,2,1 piętro,Tatary,"Mieszkanie 44,82m2 dwa pokoje Lublin Tatary"
661630.0,60.7,1,2025,3,5 piętro,Konstantynów,Wojciechowska Square | mieszkanie 36
511106.0,62.33,1,2025,3,3 piętro,Dziesiąta,Aprtamenty Wyścigowa | apartament 3-pok. | B1.M63
680000.0,48.44,1,2023,2,4 piętro,Śródmieście,"Apartament w centrum miasta, Śródmieście"
407592.0,40.8,0,,2,parter,Wrotków,Diamentowe Tarasy | nowe mieszkanie D/M02
491139.0,45.1,0,,2,1 piętro,Czechów Północny,Koncertowe Wzgórze | mieszkanie 2-pok. | B2_9
629000.0,56.23,1,2024,3,3 piętro,Węglin Południowy,Nowe Jemiołuszki Węglinek Orion 3 pok. Parking
600000.0,64.86,0,2024,3,1 piętro,Czechów Północny,"Mieszkanie na sprzedaż - 3 pokoje, Choiny"
425000.0,34.02,0,2025,2,3 piętro,Ponikwoda,"Mieszkanie na sprzedaż - 2 pokoje, Rudnik"
564000.0,53.73,1,2024,3,4 piętro,Felin,"Felin, Osiedle Europejskie - Oslo, 3 Pokoje"
470000.0,62.0,1,1974,3,9 piętro,Kośminek,"Trzy pokoje, Bronowice"
1049000.0,126.0,0,1927,4,1 piętro,Śródmieście,Nieruchomość 126m Śródmieście
586663.0,63.15,0,,4,5 piętro,Wrotków,Diamentowe Tarasy | wyjątkowe mieszkanie C/M70
780000.0,75.0,0,1935,2,4 piętro,Śródmieście,2 Pokoje W Ścisłym Centrum Miasta
358000.0,47.4,0,1960,2,1 piętro,Tatary,2 pokoje 47.40 m2 1 piętro dwa balkony. Mełgiewska
571727.0,57.23,0,,3,3 piętro,Czechów Północny,Koncertowe Wzgórze | mieszkanie 3-pok. | B2_60
633672.0,60.93,1,2026,3,2 piętro,Sławin,"60,93 M2 - Zielone Tarasy Botanik ** Przedsprzedaż"
646484.0,70.27,1,2026,3,parter,Sławin,"70,27M2 -Zielone Tarasy Botanik ** Przedsprzedaż"
295000.0,38.62,0,,2,parter,Dziesiąta,"2-poziomowe, współdom, okolice ul.Nowy Świat"
652000.0,42.11,1,2022,2,2 piętro,Czechów Północny,Nowe i wyposażone 42 mkw przy ul. Koncertowej
435000.0,49.0,0,1989,4,4 piętro,Bronowice,4 pok. 49 m2 Bronowice Niski Blok.
765344.0,59.82,1,2023,3,parter,Dziesiąta,Mieszkanie 3pokojowe Dziesiąta
703345.0,57.41,1,2023,3,parter,Dziesiąta,Mieszkanie 3pokojowe Dziesiąta
710000.0,69.98,1,2025,4,2 piętro,Ponikwoda,Mieszkanie Lublin Bazylianówka 2025 4pokoje
690000.0,62.44,1,2025,3,2 piętro,Ponikwoda,Mieszkanie Lublin Bazylianówka 2025 3pokoje
550000.0,49.22,1,2025,2,parter,Ponikwoda,"Mieszkanie Lublin Bazylianówka2025 2pokoje,ogródek"
425000.0,34.02,1,2025,2,3 piętro,Ponikwoda,Mieszkanie Lublin Bazylianówka 2025 2pokoje
510000.0,66.35,0,,3,4 piętro,Śródmieście,Rozkładowe mieszkanie w ścisłym Centrum Lublina
890000.0,85.0,0,1911,5,poddasze,Dziesiąta,3-pak inwestycyjny Dziesiąta
708000.0,54.5,1,2021,3,2 piętro,Węglin Południowy,"Lublin, Czuby-Węglinek ul. Jantarowa"
579000.0,52.3,1,2012,2,4 piętro,Węglin Południowy,"52,30 m2 - ul.Koralowa - do zamieszkania."
460293.5,33.97,1,2025,1,2 piętro,Śródmieście,"Kawalerka w ścisłym centrum, klimatyzacja"
510265.0,42.7,1,2025,2,1 piętro,Śródmieście,"2 pokoje w ścisłym centrum, klimatyzacja"
555000.0,63.0,0,1989,3,3 piętro,Kalinowszczyzna,"Trzy pokoje z dużym, pięknym balkonem"
505000.0,48.5,0,1990,2,2 piętro,Czuby Północne,Mieszkanie na Czubach
260000.0,24.9,0,1970,1,3 piętro,Tatary,Kawalerka - 3 Piętro - Niski Blok
564000.0,58.75,1,,3,1 piętro,Ponikwoda,Osiedle Narcyzowe | mieszkanie 3-pok. N5_4
777000.0,74.01,0,1890,4,2 piętro,Śródmieście,Inwestycyjny dwupak - Lubartowska - 74 m2
749000.0,97.0,0,2000,3,2 piętro,Stare Miasto,Chodźki - Uniwersytet Medyczny - Mackiewicza
1442840.0,103.06,1,2017,5,10 piętro,Śródmieście,Centrum Pakiet 3 mieszkani w 1 Inwestycyjnie Um
920000.0,126.0,0,1918,7,4 piętro,Śródmieście,3 mieszkania w 1 ul. Chopina gotowiec inwestycyjny
579000.0,49.76,0,2005,2,3 piętro,Sławin,Mieszkanie na malowniczym osiedlu Botanik
439000.0,38.0,0,1970,2,2 piętro,Wieniawa,Mieszkanie 2 Pokoje *** Wieniawa***
589000.0,48.71,1,1978,3,parter,Kalinowszczyzna,3 pokoje na Lwowskiej na sprzedaż
752087.0,71.97,1,2025,4,6 piętro,Konstantynów,Wojciechowska Square | mieszkanie 98
821500.0,65.72,1,2018,3,parter,Czechów Północny,Czechów ul Melomanów 3 pokoje
1468000.0,125.75,0,1910,5,2 piętro,Śródmieście,Centrum ul Staszica Sprzedaz 125 m2
529864.0,49.52,1,2026,3,5 piętro,Czechów Północny,Trzypokojowe mieszkanie w nowopowstającym bloku
656428.5,57.33,1,2025,3,1 piętro,Śródmieście,"3 pokoje w ścisłym centrum, klimatyzacja"
580355.0,61.09,1,,3,1 piętro,Dziesiąta,"Dziesiąta, Nowe Sokolniki, 3 przestronne pokoje"
669000.0,70.0,0,2008,4,parter,Bronowice,Atrakcyjna oferta! 4 pokoje przy ul. Startowej
499000.0,57.91,0,1977,4,4 piętro,Wrotków,"4 pokoje, os. Nałkowskich, piękny widok"
825000.0,80.0,0,1999,4,3 piętro,Czuby Południowe,*Intrygujące Mieszkanie 80 Mkw - Poddasze I Taras*
469000.0,62.0,1,,3,9 piętro,Kośminek,Mieszkanie 3 Pokoje ***Bronowice ***
654940.0,59.54,1,2025,3,1 piętro,Konstantynów,Wojciechowska Square | mieszkanie 6
470000.0,40.0,0,1957,1,1 piętro,Śródmieście,"Mieszkanie 28m2 + 12m2 lokal Śródmieście, Umcs"
547055.0,47.57,0,2026,2,1 piętro,Sławin,"Apartamenty Poligonowa Etap 4, M23"
529000.0,58.6,0,,3,parter,Czuby Północne,Super mieszkanie na zielonym osiedlu! Czuby!
447020.0,31.93,0,2024,1,1 piętro,Czechów Południowy,Lokal z funkcją mieszkalną 23%
860000.0,128.25,0,,4,2 piętro,Konstantynów,"Mieszkanie, 128,25 m², Lublin"
621040.0,72.24,1,2024,2,3 piętro,Śródmieście,"Mieszkanie, 72,24 m², Lublin"
700000.0,57.81,1,2024,3,5 piętro,Śródmieście,"Mieszkanie, 57,81 m², Lublin"
645000.0,56.0,1,,4,9 piętro,Rury,LSM P.Tadeusza atrakcyjne 4 pok. 9/10p po remoncie
1300000.0,70.0,0,2022,3,6 piętro,Czuby Północne,Atrakcyjne mieszkanie dla wymagających
