Price,Area,Elevator,Year,Rooms,Floor,Region
239000.0,33.689998626708984,0.0,1908,2.0,parter,Dziesiąta
403000.0,30.93000030517578,1.0,2023,2.0,8 piętro,Felin
664000.0,53.88999938964844,0.0,2022,3.0,3 piętro,Felin
550000.0,57.900001525878906,0.0,1980,4.0,4 piętro,Kalinowszczyzna
686755.0,72.29000091552734,1.0,2024,4.0,3 piętro,Ponikwoda
269000.0,36.150001525878906,0.0,1966,2.0,4 piętro,Tatary
500000.0,40.0,0.0,1988,1.0,1 piętro,Śródmieście
433000.0,44.11000061035156,1.0,2025,2.0,parter,Węglin Południowy
514000.0,52.369998931884766,1.0,2002,2.0,2 piętro,Węglin Południowy
585000.0,44.25,1.0,2018,2.0,2 piętro,Wrotków
489000.0,34.47999954223633,1.0,2013,1.0,3 piętro,Bronowice
559000.0,54.0,1.0,1970,3.0,1 piętro,Rury
1280000.0,92.0,0.0,2020,4.0,1 piętro,Sławin
427500.0,37.5,0.0,2026,2.0,2 piętro,Sławin
1056250.0,62.5,1.0,2023,2.0,1 piętro,Stare Miasto
379000.0,48.20000076293945,0.0,1972,3.0,4 piętro,Kalinowszczyzna
736092.0,57.959999084472656,0.0,2026,4.0,1 piętro,Ponikwoda
410000.0,44.79999923706055,0.0,1963,2.0,4 piętro,Rury
507500.0,72.44999694824219,0.0,1979,5.0,2 piętro,Wrotków
855000.0,74.41000366210938,1.0,2024,3.0,5 piętro,Czechów Południowy
599000.0,68.94000244140625,0.0,2011,3.0,1 piętro,Dziesiąta
410000.0,35.16999816894531,0.0,2018,1.0,parter,Kośminek
399000.0,36.599998474121094,0.0,1957,1.0,2 piętro,Rury
300000.0,36.0,0.0,1980,2.0,parter,Śródmieście
364000.0,30.399999618530273,0.0,1910,1.0,2 piętro,Śródmieście
646852.0,72.68000030517578,1.0,2024,4.0,5 piętro,Węglin Południowy
399000.0,36.0,0.0,1970,2.0,3 piętro,Tatary
645000.0,67.11000061035156,0.0,1989,3.0,2 piętro,Rury
639000.0,68.0,0.0,1980,4.0,3 piętro,Wieniawa
379000.0,48.0,0.0,1976,3.0,4 piętro,Kalinowszczyzna
553690.0,65.13999938964844,1.0,1980,5.0,5 piętro,Czuby Północne
879000.0,98.80000305175781,0.0,1980,4.0,2 piętro,Ponikwoda
636300.0,60.599998474121094,0.0,2007,3.0,3 piętro,Sławin
839000.0,116.31999969482422,0.0,1995,5.0,4 piętro,Wieniawa
581590.0,61.220001220703125,1.0,2024,3.0,1 piętro,Czuby Południowe
617000.0,53.720001220703125,1.0,2016,2.0,3 piętro,Węglin Południowy
599507.0,43.130001068115234,1.0,2023,2.0,3 piętro,Czechów Południowy
415000.0,45.29999923706055,0.0,1970,2.0,3 piętro,Śródmieście
668360.0,68.19999694824219,1.0,2026,4.0,2 piętro,Wrotków
385000.0,48.0,0.0,1969,3.0,4 piętro,Śródmieście
620000.0,64.91000366210938,0.0,1964,4.0,2 piętro,Wieniawa
531000.0,69.5999984741211,0.0,1974,3.0,3 piętro,Rury
438000.0,29.09000015258789,1.0,2024,1.0,6 piętro,Śródmieście
639000.0,65.12000274658203,0.0,1904,3.0,parter,Śródmieście
1056250.0,62.5,1.0,2023,2.0,1 piętro,Stare Miasto
863200.0,66.91999816894531,1.0,2024,3.0,parter,Czechów Południowy
559000.0,54.0,1.0,1970,3.0,1 piętro,Rury
649900.0,50.0,0.0,2014,3.0,2 piętro,Śródmieście
454720.0,46.400001525878906,1.0,2024,2.0,4 piętro,Węglin Południowy
675180.0,68.19999694824219,1.0,2026,4.0,3 piętro,Wrotków
755000.0,61.95000076293945,1.0,2018,3.0,3 piętro,Bronowice
529000.0,43.380001068115234,1.0,1996,2.0,1 piętro,Sławin
355989.0,33.27000045776367,1.0,2024,2.0,1 piętro,Ponikwoda
549970.0,63.95000076293945,1.0,2025,3.0,3 piętro,Kośminek
439000.0,44.880001068115234,1.0,1971,2.0,parter,Rury
725000.0,72.0,1.0,2014,3.0,3 piętro,Węglin Południowy
699900.0,58.43000030517578,1.0,2024,3.0,1 piętro,Ponikwoda
529000.0,41.31999969482422,1.0,2024,2.0,5 piętro,Wrotków
640000.0,60.869998931884766,1.0,2016,3.0,parter,Ponikwoda
634000.0,57.849998474121094,1.0,2017,3.0,1 piętro,Kośminek
439760.0,40.0,1.0,2024,2.0,5 piętro,Wrotków
450754.0,41.0,1.0,2024,1.0,2 piętro,Zemborzyce
397000.0,51.0,0.0,1968,2.0,1 piętro,Bronowice
1599000.0,104.0,1.0,2019,4.0,6 piętro,Konstantynów
863000.0,80.0,1.0,2019,4.0,parter,Felin
707130.0,72.9000015258789,1.0,2025,3.0,4 piętro,Konstantynów
651678.0,63.88999938964844,1.0,2025,3.0,2 piętro,Konstantynów
669000.0,68.0,1.0,2007,4.0,parter,Kośminek
689000.0,71.16000366210938,0.0,1980,4.0,1 piętro,Czechów Południowy
599000.0,68.94000244140625,0.0,2012,3.0,1 piętro,Dziesiąta
477000.0,40.08000183105469,0.0,2026,2.0,5 piętro,Ponikwoda
497770.0,54.70000076293945,1.0,2025,3.0,4 piętro,Śródmieście
548000.0,65.0,1.0,2021,3.0,1 piętro,Czechów Północny
659368.0,67.30999755859375,0.0,2025,3.0,2 piętro,Szerokie
374220.0,29.700000762939453,0.0,2026,1.0,2 piętro,Sławin
302000.0,31.829999923706055,1.0,2025,2.0,3 piętro,Węglin Południowy
620000.0,82.0,0.0,1996,4.0,4 piętro,Felin
454720.0,46.400001525878906,1.0,2024,2.0,4 piętro,Węglin Południowy
375000.0,44.20000076293945,1.0,1980,3.0,1 piętro,Wieniawa
699000.0,58.470001220703125,1.0,2024,3.0,2 piętro,Felin
490000.0,56.0,0.0,1960,3.0,1 piętro,Rury
490000.0,56.0,0.0,1959,3.0,1 piętro,Rury
489616.0,34.47999954223633,1.0,2013,1.0,3 piętro,Felin
449900.0,37.099998474121094,1.0,1967,2.0,10 piętro,Wieniawa
320000.0,39.0,0.0,1880,2.0,2 piętro,Stare Miasto
490000.0,56.0,0.0,1969,3.0,1 piętro,Rury
519000.0,48.16999816894531,0.0,1977,3.0,3 piętro,Wrotków
630000.0,63.0,0.0,1984,3.0,parter,Czuby Północne
449000.0,50.79999923706055,0.0,1988,2.0,3 piętro,Rury
642960.0,67.68000030517578,0.0,2025,4.0,2 piętro,Ponikwoda
425000.0,40.5099983215332,1.0,2024,2.0,1 piętro,Wrotków
499000.0,46.0,1.0,1981,3.0,7 piętro,Rury
643860.0,65.69999694824219,1.0,2026,3.0,2 piętro,Wrotków
377000.0,29.700000762939453,0.0,2026,2.0,4 piętro,Sławin
650682.0,58.619998931884766,1.0,2025,3.0,4 piętro,Konstantynów
605906.0,61.90999984741211,0.0,2025,3.0,parter,Sławin
749000.0,72.19999694824219,1.0,2009,3.0,1 piętro,Rury
1256000.0,90.45999908447266,0.0,1815,4.0,1 piętro,Śródmieście
531000.0,69.5999984741211,0.0,1962,3.0,3 piętro,Rury
631626.0,45.77000045776367,1.0,2024,2.0,6 piętro,Śródmieście
550000.0,62.20000076293945,0.0,1961,3.0,1 piętro,Rury
1274885.0,93.16999816894531,1.0,2026,5.0,9 piętro,Czechów Południowy
589917.0,43.72999954223633,1.0,2026,2.0,5 piętro,Czechów Południowy
716516.0,62.36000061035156,1.0,2026,3.0,2 piętro,Czechów Południowy
1256863.0,93.16999816894531,1.0,2026,4.0,7 piętro,Czechów Południowy
514000.0,36.0,1.0,2024,2.0,3 piętro,Węglin Południowy
530000.0,47.06999969482422,1.0,2024,2.0,parter,Czechów Północny
599000.0,45.13999938964844,1.0,2024,2.0,5 piętro,Dziesiąta
629000.0,48.41999816894531,1.0,2024,3.0,4 piętro,Dziesiąta
685000.0,52.15999984741211,1.0,2024,3.0,5 piętro,Dziesiąta
461000.0,53.849998474121094,0.0,2025,2.0,parter,Wrotków
490000.0,56.0,0.0,1960,3.0,1 piętro,Rury
562800.0,46.900001525878906,1.0,2017,2.0,2 piętro,Felin
639000.0,59.0,1.0,1995,4.0,4 piętro,Kalinowszczyzna
454720.0,46.400001525878906,1.0,2024,2.0,4 piętro,Węglin Południowy
385000.0,32.29999923706055,0.0,1973,2.0,parter,Kalinowszczyzna
439200.0,40.0,1.0,2026,2.0,2 piętro,Śródmieście
899000.0,68.0,1.0,2013,3.0,10 piętro,Rury
491098.0,59.88999938964844,1.0,2025,4.0,5 piętro,Dziesiąta
657360.0,66.4000015258789,1.0,2026,3.0,3 piętro,Wrotków
487890.0,41.70000076293945,0.0,2026,2.0,3 piętro,Sławin
752087.0,71.97000122070312,1.0,2025,4.0,4 piętro,Konstantynów
890000.0,83.0,0.0,1984,3.0,parter,Stare Miasto
793815.0,42.45000076293945,1.0,2024,2.0,1 piętro,Śródmieście
458900.0,48.54999923706055,0.0,1976,3.0,3 piętro,Dziesiąta
824500.0,71.69999694824219,0.0,1970,3.0,parter,Śródmieście
617100.0,37.400001525878906,1.0,2025,1.0,2 piętro,Śródmieście
549654.0,39.83000183105469,1.0,2024,1.0,7 piętro,Śródmieście
415000.0,46.70000076293945,0.0,1965,2.0,parter,Dziesiąta
556830.0,61.869998931884766,0.0,2026,2.0,parter,Sławin
422431.0,25.440000534057617,1.0,2012,1.0,2 piętro,Wieniawa
329000.0,26.5,0.0,1989,1.0,1 piętro,Wieniawa
527520.0,48.15999984741211,1.0,2026,3.0,1 piętro,Czechów Północny
605420.0,56.36000061035156,1.0,2026,3.0,1 piętro,Czechów Północny
890000.0,88.87999725341797,0.0,2025,5.0,parter,Sławin
712765.0,72.27999877929688,1.0,2025,3.0,parter,Ponikwoda
547590.0,49.220001220703125,1.0,2025,2.0,parter,Ponikwoda
667492.0,61.52000045776367,1.0,2025,3.0,4 piętro,Konstantynów
649000.0,51.0,1.0,2018,3.0,2 piętro,Węglin Południowy
580000.0,52.79999923706055,1.0,2024,2.0,1 piętro,Kalinowszczyzna
457500.0,31.25,1.0,2021,2.0,parter,Wrotków
547745.0,47.630001068115234,0.0,2026,2.0,1 piętro,Sławin
649000.0,67.37999725341797,0.0,2008,3.0,1 piętro,Za Cukrownią
585000.0,74.5999984741211,1.0,2014,3.0,9 piętro,Czechów Południowy
418745.0,47.04999923706055,0.0,1972,2.0,1 piętro,Dziesiąta
320000.0,32.5,0.0,1980,2.0,3 piętro,Wrotków
548000.0,60.2599983215332,1.0,2025,3.0,1 piętro,Węglin Południowy
549654.0,39.83000183105469,1.0,2024,1.0,7 piętro,Śródmieście
863200.0,66.91999816894531,1.0,2024,3.0,parter,Czechów Południowy
675000.0,60.689998626708984,1.0,2018,3.0,parter,Wrotków
640000.0,65.7699966430664,1.0,2016,3.0,parter,Sławin
449000.0,38.689998626708984,1.0,1970,2.0,10 piętro,Wieniawa
571986.0,44.34000015258789,1.0,2024,2.0,4 piętro,Śródmieście
780000.0,85.0,0.0,1917,3.0,4 piętro,Wieniawa
629000.0,63.150001525878906,0.0,2017,3.0,parter,Dziesiąta
432075.0,41.150001525878906,1.0,2025,2.0,parter,Ponikwoda
751905.0,75.98999786376953,0.0,2024,4.0,parter,Czechów Północny
684999.0,68.0,0.0,1990,3.0,1 piętro,Czechów Południowy
459900.0,46.0,0.0,1956,3.0,1 piętro,Tatary
575000.0,54.59000015258789,0.0,1930,3.0,parter,Śródmieście
591560.0,51.439998626708984,0.0,2026,3.0,parter,Sławin
372744.0,30.059999465942383,0.0,2026,2.0,parter,Sławin
425918.0,25.649999618530273,1.0,2025,1.0,3 piętro,Wieniawa
472625.0,47.5,0.0,2026,2.0,4 piętro,Wrotków
1200000.0,115.0,1.0,2010,5.0,3 piętro,Ponikwoda
465000.0,34.2599983215332,1.0,2024,2.0,2 piętro,Ponikwoda
760000.0,84.5,0.0,1977,5.0,3 piętro,Czechów Północny
741000.0,57.0,1.0,2024,3.0,parter,Węglin Południowy
415000.0,31.0,1.0,1985,2.0,7 piętro,Kalinowszczyzna
520000.0,45.5,0.0,1999,2.0,1 piętro,Czuby Południowe
531000.0,69.5999984741211,0.0,1962,3.0,3 piętro,Rury
1190000.0,108.0,0.0,1909,3.0,3 piętro,Śródmieście
334000.0,42.0,0.0,1928,2.0,3 piętro,Śródmieście
594440.0,54.040000915527344,1.0,2025,3.0,3 piętro,Konstantynów
679999.0,72.76000213623047,0.0,1992,4.0,parter,Czechów Południowy
599000.0,44.65999984741211,1.0,2018,2.0,2 piętro,Sławin
760000.0,84.5,0.0,1988,5.0,3 piętro,Czechów Północny
599426.0,50.66999816894531,1.0,2001,2.0,1 piętro,Rury
999000.0,89.26000213623047,1.0,2011,3.0,2 piętro,Śródmieście
419950.0,37.0,1.0,1980,3.0,2 piętro,Tatary
439200.0,40.0,1.0,2026,2.0,2 piętro,Śródmieście
425000.0,34.209999084472656,1.0,2024,1.0,1 piętro,Kalinowszczyzna
599000.0,45.20000076293945,1.0,2024,2.0,5 piętro,Dziesiąta
629000.0,48.599998474121094,1.0,2024,2.0,4 piętro,Dziesiąta
467000.0,48.900001525878906,0.0,1960,2.0,2 piętro,Rury
564192.0,58.77000045776367,1.0,2025,3.0,parter,Ponikwoda
858000.0,39.0,1.0,2013,2.0,parter,Śródmieście
370000.0,36.79999923706055,1.0,1975,2.0,10 piętro,Kalinowszczyzna
595000.0,61.0,0.0,2018,3.0,2 piętro,Dziesiąta
385530.0,36.20000076293945,0.0,2026,2.0,1 piętro,Wrotków
421108.0,36.650001525878906,0.0,1986,2.0,parter,Czechów Północny
589000.0,72.33999633789062,0.0,1980,3.0,4 piętro,Czechów Północny
439000.0,61.0,0.0,1986,3.0,4 piętro,Bronowice
526000.0,55.400001525878906,0.0,1990,2.0,parter,Czuby Północne
591921.375,53.86000061035156,1.0,2025,3.0,2 piętro,Sławin
489055.0,44.5,1.0,2025,2.0,1 piętro,Sławin
870000.0,67.0,1.0,2018,3.0,4 piętro,Śródmieście
495000.0,43.5,0.0,1999,2.0,2 piętro,Czuby Południowe
501480.0,35.81999969482422,0.0,2026,2.0,parter,Czechów Południowy
545000.0,63.099998474121094,0.0,1988,3.0,3 piętro,Kalinowszczyzna
350000.0,45.900001525878906,0.0,1975,3.0,4 piętro,Tatary
407592.0,40.79999923706055,0.0,2024,2.0,1 piętro,Wrotków
601890.0,55.27000045776367,0.0,2023,3.0,parter,Węglin Południowy
629000.0,66.68000030517578,0.0,2010,3.0,3 piętro,Sławin
899000.0,90.0,0.0,1920,5.0,2 piętro,Dziesiąta
385000.0,79.1500015258789,0.0,1910,4.0,3 piętro,Śródmieście
649554.0,80.48999786376953,0.0,1915,4.0,parter,Śródmieście
539000.0,55.959999084472656,0.0,2002,2.0,2 piętro,Czechów Południowy
425000.0,34.209999084472656,1.0,2024,1.0,1 piętro,Kalinowszczyzna
498999.0,39.2599983215332,1.0,1982,2.0,10 piętro,Rury
559998.0,52.83000183105469,1.0,2026,3.0,6 piętro,Czechów Północny
680000.0,48.439998626708984,1.0,2023,2.0,4 piętro,Czechów Południowy
558360.0,59.400001525878906,0.0,2026,3.0,2 piętro,Wrotków
621965.0,65.47000122070312,1.0,2024,3.0,parter,Ponikwoda
492595.0,46.08000183105469,0.0,2013,3.0,parter,Czechów Północny
762082.0,84.7699966430664,0.0,1977,4.0,1 piętro,Wrotków
585900.0,62.0,0.0,1990,2.0,parter,Czechów Południowy
479000.0,48.709999084472656,0.0,1968,3.0,2 piętro,Kalinowszczyzna
890000.0,64.52999877929688,0.0,1936,3.0,2 piętro,Stare Miasto
525980.0,37.84000015258789,1.0,2024,2.0,2 piętro,Węglin Południowy
525000.0,58.400001525878906,0.0,1997,3.0,2 piętro,Dziesiąta
550000.0,59.029998779296875,1.0,1975,2.0,parter,Czechów Północny
375000.0,44.20000076293945,1.0,1980,3.0,1 piętro,Wieniawa
640000.0,65.7699966430664,1.0,2016,3.0,parter,Sławin
699000.0,75.5,0.0,1988,3.0,2 piętro,Rury
474355.0,43.09000015258789,1.0,2011,2.0,3 piętro,Czechów Północny
561058.0,71.0199966430664,0.0,1988,3.0,2 piętro,Śródmieście
637000.0,65.0,0.0,1996,3.0,2 piętro,Ponikwoda
1146600.0,117.0,0.0,1996,5.0,2 piętro,Ponikwoda
509600.0,52.0,0.0,1996,2.0,2 piętro,Ponikwoda
564300.0,59.400001525878906,0.0,2026,3.0,3 piętro,Wrotków
474355.0,43.09000015258789,1.0,2011,2.0,3 piętro,Czechów Północny
499900.0,46.56999969482422,0.0,1981,3.0,1 piętro,Bronowice
570000.0,55.0,1.0,2023,3.0,3 piętro,Kośminek
468480.0,36.599998474121094,1.0,2026,2.0,2 piętro,Sławin
508198.0,51.90999984741211,0.0,1988,3.0,parter,Czechów Północny
765228.0,85.12000274658203,0.0,2024,4.0,1 piętro,Wrotków
415191.0,34.060001373291016,0.0,2025,2.0,3 piętro,Węglin Południowy
604550.0,56.5,1.0,2024,3.0,2 piętro,Węglin Południowy
722400.0,56.0,1.0,2024,3.0,1 piętro,Węglin Południowy
440000.0,48.0,0.0,1970,3.0,4 piętro,Bronowice
456000.0,46.0099983215332,0.0,1980,3.0,4 piętro,Stare Miasto
390000.0,45.290000915527344,0.0,1962,2.0,2 piętro,Wieniawa
399000.0,47.29999923706055,1.0,1978,2.0,7 piętro,Kalinowszczyzna
485442.59375,43.529998779296875,1.0,2025,2.0,parter,Sławin
890000.0,102.5199966430664,0.0,2014,3.0,parter,Ponikwoda
460798.6875,37.540000915527344,1.0,2026,2.0,5 piętro,Czechów Południowy
550000.0,52.0,1.0,2016,2.0,parter,Węglin Południowy
659638.0,67.30999755859375,1.0,2025,3.0,2 piętro,Konstantynów
365000.0,37.0,0.0,1967,2.0,2 piętro,Tatary
569000.0,52.150001525878906,0.0,1955,2.0,1 piętro,Śródmieście
399500.0,40.20000076293945,1.0,1978,2.0,2 piętro,Kośminek
629000.0,52.540000915527344,1.0,2014,2.0,parter,Węglin Południowy
439000.0,57.29999923706055,0.0,1990,2.0,parter,Czechów Południowy
450000.0,48.709999084472656,0.0,1960,3.0,4 piętro,Bronowice
1350000.0,102.08000183105469,1.0,2016,4.0,4 piętro,Śródmieście
1100000.0,99.0,0.0,1998,4.0,3 piętro,Rury
449000.0,47.20000076293945,0.0,1987,2.0,4 piętro,Czuby Północne
369000.0,34.40999984741211,0.0,1960,2.0,2 piętro,Śródmieście
369000.0,38.0,1.0,1981,2.0,8 piętro,Rury
395000.0,48.20000076293945,0.0,1970,2.0,4 piętro,Bronowice
580000.0,50.0,0.0,2004,2.0,3 piętro,Sławin
515000.0,58.400001525878906,1.0,1986,3.0,parter,Czuby Północne
508198.0,51.90999984741211,0.0,1988,3.0,parter,Czechów Północny
615000.0,58.0,1.0,1978,3.0,5 piętro,Czechów Południowy
1280000.0,92.0,0.0,2020,4.0,1 piętro,Sławin
699000.0,75.5,0.0,1988,3.0,2 piętro,Rury
610000.0,69.5999984741211,1.0,1986,4.0,2 piętro,Czechów Północny
800000.0,74.19999694824219,0.0,2024,4.0,parter,Sławin
651678.0,63.88999938964844,1.0,2025,3.0,2 piętro,Konstantynów
449000.0,38.0,1.0,1973,2.0,10 piętro,Wieniawa
388211.0,38.86000061035156,0.0,2014,2.0,4 piętro,Wrotków
411785.0,34.060001373291016,0.0,2024,2.0,2 piętro,Węglin Południowy
466000.0,48.540000915527344,0.0,1960,2.0,4 piętro,Stare Miasto
499000.0,62.0,0.0,1963,3.0,1 piętro,Rury
1144767.0,76.83000183105469,1.0,2024,3.0,5 piętro,Śródmieście
685000.0,64.94000244140625,0.0,2026,4.0,parter,Ponikwoda
715000.0,56.70000076293945,1.0,2024,3.0,parter,Węglin Południowy
549150.0,36.61000061035156,1.0,2024,2.0,1 piętro,Czechów Południowy
715000.0,70.20999908447266,1.0,2015,4.0,2 piętro,Wrotków
571000.0,49.689998626708984,0.0,2026,3.0,parter,Ponikwoda
689999.0,56.56999969482422,1.0,2024,3.0,2 piętro,Śródmieście
549900.0,37.0,1.0,2023,2.0,2 piętro,Czechów Północny
774000.0,56.88999938964844,1.0,2024,3.0,1 piętro,Węglin Południowy
439000.0,47.5,1.0,1970,3.0,4 piętro,Wrotków
769000.0,56.88999938964844,1.0,2024,3.0,1 piętro,Węglin Południowy
630000.0,71.30000305175781,0.0,1972,4.0,1 piętro,Konstantynów
547745.0,47.630001068115234,1.0,2026,2.0,1 piętro,Sławin
333710.0,25.670000076293945,1.0,2026,1.0,6 piętro,Czechów Północny
495395.0,47.68000030517578,1.0,2025,2.0,3 piętro,Kośminek
649000.0,63.369998931884766,0.0,2004,3.0,3 piętro,Czuby Południowe
586500.0,88.16000366210938,0.0,1996,3.0,2 piętro,Sławin
610000.0,69.5999984741211,1.0,1986,4.0,2 piętro,Czechów Północny
498999.0,39.2599983215332,1.0,1982,2.0,10 piętro,Rury
675000.0,60.689998626708984,1.0,2018,3.0,parter,Wrotków
369000.0,26.5,1.0,1980,1.0,7 piętro,Czechów Północny
750000.0,76.98999786376953,0.0,2025,4.0,parter,Czechów Północny
547590.0,49.220001220703125,1.0,2025,2.0,parter,Ponikwoda
474355.0,43.09000015258789,1.0,2026,2.0,1 piętro,Czechów Południowy
552746.0,55.33000183105469,1.0,2025,3.0,1 piętro,Kośminek
510000.0,47.16999816894531,0.0,1908,4.0,3 piętro,Śródmieście
529000.0,47.5,0.0,2004,2.0,1 piętro,Sławin
749000.0,45.7400016784668,1.0,2024,2.0,2 piętro,Śródmieście
875000.0,94.13999938964844,0.0,1914,2.0,3 piętro,Śródmieście
780000.0,51.0,1.0,2018,3.0,8 piętro,Czechów Południowy
668360.0,68.19999694824219,1.0,2026,4.0,2 piętro,Wrotków
443100.0,42.0,0.0,2026,2.0,parter,Wrotków
633380.0,57.58000183105469,1.0,2025,3.0,3 piętro,Konstantynów
1256395.5,92.44999694824219,1.0,2026,5.0,8 piętro,Czechów Południowy
565476.0,48.790000915527344,0.0,2024,3.0,2 piętro,Węglin Południowy
713460.0,77.55000305175781,1.0,2026,3.0,4 piętro,Czechów Północny
657000.0,65.7699966430664,1.0,2016,3.0,parter,Sławin
419900.0,48.16999816894531,0.0,1980,3.0,3 piętro,Czechów Południowy
739000.0,85.0,0.0,1993,4.0,1 piętro,Czuby Południowe
859392.8125,62.31999969482422,1.0,2026,3.0,7 piętro,Czechów Południowy
1635984.375,85.55999755859375,1.0,2026,4.0,10 piętro,Czechów Południowy
525705.3125,39.58000183105469,1.0,2026,2.0,6 piętro,Czechów Południowy
566783.0,53.59000015258789,1.0,2026,3.0,1 piętro,Ponikwoda
485430.0,41.43000030517578,1.0,2026,2.0,parter,Ponikwoda
520000.0,47.040000915527344,1.0,2024,2.0,parter,Czechów Północny
438000.0,29.09000015258789,1.0,2024,1.0,6 piętro,Śródmieście
599000.0,56.43000030517578,1.0,2024,3.0,parter,Węglin Południowy
750000.0,76.98999786376953,0.0,2025,4.0,parter,Czechów Północny
559000.0,54.0,1.0,1970,3.0,1 piętro,Rury
640000.0,65.7699966430664,1.0,2016,3.0,parter,Sławin
590000.0,78.06999969482422,0.0,1890,3.0,parter,Za Cukrownią
582516.0,58.310001373291016,1.0,2025,3.0,2 piętro,Kośminek
875000.0,94.13999938964844,0.0,1905,2.0,3 piętro,Śródmieście
375000.0,34.099998474121094,1.0,1961,2.0,5 piętro,Bronowice
800000.0,97.4000015258789,0.0,1995,4.0,4 piętro,Sławin
486525.0,49.900001525878906,0.0,2026,2.0,3 piętro,Wrotków
630000.0,63.0,0.0,1990,3.0,parter,Czuby Północne
510774.0,35.970001220703125,1.0,2024,2.0,4 piętro,Śródmieście
539000.0,48.29999923706055,1.0,1980,3.0,3 piętro,Konstantynów
455000.0,48.0,0.0,1980,3.0,parter,Kalinowszczyzna
510000.0,47.16999816894531,0.0,1908,3.0,3 piętro,Śródmieście
699000.0,61.790000915527344,0.0,2023,3.0,parter,Czechów Północny
998000.0,71.0,1.0,2022,4.0,3 piętro,Czechów Południowy
315000.0,27.399999618530273,0.0,1965,2.0,1 piętro,Szerokie
652907.0,67.30999755859375,1.0,2025,3.0,1 piętro,Sławin
653198.0,67.33999633789062,0.0,2025,3.0,1 piętro,Sławin
519000.0,47.220001220703125,0.0,1960,2.0,2 piętro,Dziesiąta
465000.0,49.0,0.0,1965,2.0,3 piętro,Rury
1050000.0,88.33000183105469,0.0,2015,3.0,3 piętro,Wieniawa
590000.0,78.06999969482422,0.0,1890,3.0,parter,Za Cukrownią
385000.0,32.29999923706055,0.0,1973,2.0,parter,Kalinowszczyzna
365000.0,47.11000061035156,0.0,1963,2.0,2 piętro,Dziesiąta
617100.0,37.400001525878906,1.0,2025,1.0,2 piętro,Śródmieście
799000.0,67.6500015258789,1.0,2014,3.0,4 piętro,Czechów Południowy
435000.0,49.88999938964844,1.0,1971,3.0,6 piętro,Kośminek
375000.0,44.20000076293945,1.0,1980,3.0,1 piętro,Wieniawa
780000.0,85.0,0.0,1954,3.0,3 piętro,Śródmieście
440000.0,30.329999923706055,1.0,2016,1.0,parter,Węglin Południowy
463000.0,43.0,0.0,1968,3.0,parter,Tatary
921060.0,71.4000015258789,1.0,2024,2.0,2 piętro,Śródmieście
440000.0,50.470001220703125,0.0,1964,3.0,1 piętro,Wieniawa
669500.0,62.709999084472656,0.0,2000,3.0,3 piętro,Czuby Południowe
710976.0,63.47999954223633,0.0,2024,3.0,1 piętro,Sławin
1473000.0,98.19999694824219,0.0,1914,4.0,1 piętro,Śródmieście
721710.0,72.9000015258789,0.0,2024,3.0,6 piętro,Sławin
475440.0,51.810001373291016,1.0,2025,3.0,3 piętro,Czechów Północny
530000.0,63.0,0.0,1998,3.0,4 piętro,Konstantynów
567000.0,52.5,0.0,2017,4.0,3 piętro,Rury
728500.0,77.5,1.0,2025,4.0,3 piętro,Czechów Północny
679000.0,68.0,0.0,2006,3.0,2 piętro,Sławin
549900.0,60.5,0.0,1961,2.0,parter,Śródmieście
599000.0,72.7300033569336,0.0,1992,4.0,1 piętro,Czechów Południowy
419000.0,49.0,0.0,1972,3.0,1 piętro,Czuby Północne
460000.0,46.0,0.0,1970,3.0,1 piętro,Tatary
589000.0,49.0,0.0,2007,3.0,parter,Kośminek
459000.0,39.93000030517578,1.0,2024,2.0,5 piętro,Dziesiąta
767000.0,63.790000915527344,1.0,1977,4.0,9 piętro,Wieniawa
575000.0,61.20000076293945,0.0,1988,3.0,5 piętro,Rury
475380.0,41.70000076293945,1.0,2026,2.0,1 piętro,Sławin
315000.0,32.54999923706055,1.0,1965,2.0,4 piętro,Tatary
790395.0,68.7300033569336,1.0,2024,3.0,3 piętro,Czuby Północne
729113.0,64.80999755859375,1.0,2024,3.0,1 piętro,Czuby Północne
712080.0,79.12000274658203,0.0,2026,4.0,parter,Sławin
279000.0,35.84000015258789,0.0,1966,2.0,3 piętro,Tatary
859000.0,103.41000366210938,0.0,2008,4.0,3 piętro,Sławin
469000.0,37.099998474121094,1.0,1963,2.0,10 piętro,Wieniawa
569000.0,62.599998474121094,0.0,1990,3.0,4 piętro,Felin
699000.0,65.97000122070312,1.0,2020,3.0,1 piętro,Felin
649000.0,69.5999984741211,1.0,1983,4.0,2 piętro,Czechów Północny
750000.0,67.0,1.0,2015,3.0,1 piętro,Ponikwoda
536000.0,47.779998779296875,1.0,2024,2.0,parter,Czechów Północny
451860.0,44.29999923706055,1.0,2026,2.0,1 piętro,Wrotków
657231.0,59.209999084472656,1.0,2025,3.0,5 piętro,Konstantynów
449000.0,44.0,0.0,1960,2.0,4 piętro,Śródmieście
169000.0,37.54999923706055,0.0,1929,2.0,2 piętro,Śródmieście
366226.0,37.369998931884766,1.0,2024,2.0,5 piętro,Węglin Południowy
690000.0,66.9000015258789,0.0,1995,3.0,2 piętro,Czuby Południowe
617100.0,37.400001525878906,1.0,2025,1.0,2 piętro,Śródmieście
679000.0,68.0,0.0,2006,3.0,2 piętro,Sławin
